x,y,img_path,img_label
-1.0542667,-0.9821695,../bdd100k/seg/images/train/7e8a2803-a034c5d8.jpg,BDD
0.75185215,1.2401501,../GTA/02_images/04828.png,GTA
1.916141,1.1021824,../GTA/03_images/06420.png,GTA
0.1307264,-0.7570525,../bdd100k/seg/images/train/700c3115-5b5b7652.jpg,BDD
0.12795806,-1.1544884,../cityscape/leftImg8bit/test/berlin/berlin_000292_000019_leftImg8bit.png,cityscape
0.73291266,1.1913328,../GTA/01_images/02378.png,GTA
1.1334693,1.411676,../GTA/03_images/07019.png,GTA
0.39246544,1.2228942,../bdd100k/seg/images/test/c62ae733-00000000.jpg,BDD
1.179318,1.3220375,../GTA/03_images/06482.png,GTA
-0.5551916,-0.20290677,../GTA/03_images/09247.png,GTA
1.4287295,1.0982239,../GTA/03_images/06835.png,GTA
-0.26328647,0.052110158,../bdd100k/seg/images/val/9b656e8f-c53b0001.jpg,BDD
-1.0788698,0.4483321,../GTA/03_images/07886.png,GTA
-0.8987844,-1.1621435,../bdd100k/seg/images/train/c877c1e3-775ff079.jpg,BDD
-1.1751108,-0.31591684,../cityscape/leftImg8bit/test/berlin/berlin_000010_000019_leftImg8bit.png,cityscape
1.2382705,-0.2570548,../GTA/02_images/04689.png,GTA
1.2592165,0.7957139,../GTA/02_images/04031.png,GTA
1.8805697,0.85967696,../GTA/03_images/06776.png,GTA
0.42412475,-0.6531428,../bdd100k/seg/images/train/6ff601f6-00000000.jpg,BDD
0.7986734,1.2495308,../GTA/03_images/05320.png,GTA
-0.39510515,0.27807885,../cityscape/leftImg8bit/train/bremen/bremen_000040_000019_leftImg8bit.png,cityscape
-0.47547466,-1.1466178,../bdd100k/seg/images/train/24179c38-b8325990.jpg,BDD
-0.81498486,0.6531798,../bdd100k/seg/images/train/48ad9d98-3416dd20.jpg,BDD
-1.1363401,-0.97939515,../cityscape/leftImg8bit/train/weimar/weimar_000048_000019_leftImg8bit.png,cityscape
0.96122646,-0.31823146,../cityscape/leftImg8bit/val/frankfurt/frankfurt_000000_022254_leftImg8bit.png,cityscape
1.5110683,1.2817143,../GTA/02_images/04556.png,GTA
1.0237055,1.2728431,../GTA/01_images/00125.png,GTA
0.91347706,1.1486925,../GTA/03_images/09677.png,GTA
-0.2992528,0.2624009,../bdd100k/seg/images/train/bceeedca-f0bf8606.jpg,BDD
0.16895053,-1.1139684,../bdd100k/seg/images/train/37a593fc-13a55cce.jpg,BDD
1.8768226,0.9940163,../bdd100k/seg/images/train/1c22af9e-991b11d4.jpg,BDD
-1.0646696,-0.68142784,../cityscape/leftImg8bit/train/hanover/hanover_000000_047870_leftImg8bit.png,cityscape
-0.37564912,-0.15941077,../cityscape/leftImg8bit/test/munich/munich_000363_000019_leftImg8bit.png,cityscape
0.7148882,-0.66676724,../cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_027771_leftImg8bit.png,cityscape
-0.76395416,-1.1241949,../bdd100k/seg/images/train/02e237f1-00000000.jpg,BDD
-0.7510717,0.03560831,../bdd100k/seg/images/train/74423034-f61ba76a.jpg,BDD
-1.3230457,0.45932534,../bdd100k/seg/images/test/d1b1f448-f1de3883.jpg,BDD
0.7293302,1.1530306,../GTA/01_images/01472.png,GTA
-0.7793116,0.21683805,../bdd100k/seg/images/train/93a17dad-afed874b.jpg,BDD
-0.13094962,0.19658309,../GTA/03_images/08267.png,GTA
0.4170621,-0.20084198,../cityscape/leftImg8bit/test/berlin/berlin_000231_000019_leftImg8bit.png,cityscape
0.160616,0.71532506,../GTA/03_images/06241.png,GTA
0.7787888,1.1851045,../GTA/01_images/01543.png,GTA
-0.4217552,0.17721544,../bdd100k/seg/images/test/d60c58b3-504403b0.jpg,BDD
2.3450418,0.8397825,../GTA/02_images/03544.png,GTA
-0.4285454,0.17702255,../cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000080_000019_leftImg8bit.png,cityscape
-0.45834163,-1.3597337,../cityscape/leftImg8bit/train/hanover/hanover_000000_055937_leftImg8bit.png,cityscape
-1.5152794,0.54020673,../bdd100k/seg/images/test/e200f312-b0758199.jpg,BDD
-0.4216225,0.08848881,../bdd100k/seg/images/test/ed5f05b1-a5310001.jpg,BDD
-0.2911794,-0.3491404,../cityscape/leftImg8bit/train/bochum/bochum_000000_007150_leftImg8bit.png,cityscape
-1.211607,0.30224878,../bdd100k/seg/images/val/81a3df53-26d7a2c7.jpg,BDD
-0.33930716,-1.5452744,../cityscape/leftImg8bit/train/tubingen/tubingen_000113_000019_leftImg8bit.png,cityscape
-1.0753769,-0.12215097,../bdd100k/seg/images/train/21609974-1e6c098f.jpg,BDD
-0.8836737,-0.04078949,../bdd100k/seg/images/train/3dd41cf4-28991c3a.jpg,BDD
