x,y,z,img_path,img_label
-0.5057976,0.34640333,-0.46963477,./GTA/01_images/01980.png,GTA
0.6046078,-0.21917786,0.47995368,./cityscape/leftImg8bit/train/aachen/aachen_000005_000019_leftImg8bit.png,cityscape
-0.73356885,-0.20105477,-0.29069313,./bdd100k/seg/images/test/e200f312-b0758199.jpg,BDD
0.17958862,-0.16344438,0.20705299,./bdd100k/seg/images/test/e54a4bf9-a6f2ae4a.jpg,BDD
-0.6473364,0.58796453,-0.68579143,./GTA/03_images/08162.png,GTA
-0.6204175,0.6999665,-0.73358506,./GTA/02_images/04964.png,GTA
0.416221,-0.34394696,0.44289798,./cityscape/leftImg8bit/train/weimar/weimar_000020_000019_leftImg8bit.png,cityscape
-0.5366298,0.2956663,-0.45853198,./GTA/03_images/07567.png,GTA
0.31342542,-0.31157157,0.3661671,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_045704_leftImg8bit.png,cityscape
0.7523082,0.15617642,0.35311118,./cityscape/leftImg8bit/train/tubingen/tubingen_000007_000019_leftImg8bit.png,cityscape
-0.2335536,-0.31367692,0.05650539,./bdd100k/seg/images/test/dad78646-f489c1a6.jpg,BDD
-0.6678101,-0.2831915,-0.20730221,./bdd100k/seg/images/val/808ff399-79b2c310.jpg,BDD
-0.571349,0.43797988,-0.5583364,./GTA/02_images/03835.png,GTA
0.10772624,-0.40357068,0.30089495,./cityscape/leftImg8bit/val/munster/munster_000140_000019_leftImg8bit.png,cityscape
-0.41089505,-0.22983456,-0.09130335,./bdd100k/seg/images/train/37af0bb7-45e114db.jpg,BDD
0.2805873,-0.46145558,0.43173248,./cityscape/leftImg8bit/test/berlin/berlin_000493_000019_leftImg8bit.png,cityscape
-0.6139254,-0.27738225,-0.17998411,./GTA/03_images/08232.png,GTA
0.34480214,-0.18274844,0.31170696,./bdd100k/seg/images/train/31134777-05a68a69.jpg,BDD
-0.57842755,0.73277867,-0.72820014,./GTA/02_images/04961.png,GTA
-0.57124543,-0.1763421,-0.21236452,./bdd100k/seg/images/train/2f2e4c91-bb3746ce.jpg,BDD
-0.48171157,-0.115629524,-0.1956593,./bdd100k/seg/images/train/a1a42dcd-daa8d404.jpg,BDD
0.4144842,-0.36233428,0.4522049,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000129_000019_leftImg8bit.png,cityscape
-0.25026423,-0.04201623,-0.10586921,./GTA/03_images/06334.png,GTA
0.45098063,-0.22468163,0.39556643,./cityscape/leftImg8bit/test/berlin/berlin_000442_000019_leftImg8bit.png,cityscape
-0.33442748,-0.348137,0.01853263,./bdd100k/seg/images/train/10efbba4-606bb443.jpg,BDD
-0.758102,-0.2867097,-0.25655782,./bdd100k/seg/images/test/f3c2a926-00000000.jpg,BDD
-0.4882523,-0.14464256,-0.18307221,./bdd100k/seg/images/train/50f8f5a4-7f1039e0.jpg,BDD
-0.3099684,0.061679993,-0.19804814,./GTA/03_images/06303.png,GTA
-0.55835897,0.8915397,-0.8059969,./GTA/02_images/03684.png,GTA
