x,y,z,img_path,img_label
-0.5566102,0.3719783,-0.9110928,./GTA/01_images/01980.png,GTA
0.5201179,-0.4741253,1.2198902,./cityscape/leftImg8bit/train/aachen/aachen_000005_000019_leftImg8bit.png,cityscape
0.6161082,0.5828608,-1.0413283,./bdd100k/seg/images/test/e200f312-b0758199.jpg,BDD
0.44036266,0.15967268,0.14986454,./bdd100k/seg/images/test/e54a4bf9-a6f2ae4a.jpg,BDD
-0.8401288,1.2536923,-1.2169546,./GTA/03_images/08162.png,GTA
-0.9209807,1.0179255,-1.1098155,./GTA/02_images/04964.png,GTA
0.17587656,-0.99753594,0.5470337,./cityscape/leftImg8bit/train/weimar/weimar_000020_000019_leftImg8bit.png,cityscape
-0.4656572,0.5549165,-1.0459366,./GTA/03_images/07567.png,GTA
0.21183221,-0.7055659,0.7055663,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_045704_leftImg8bit.png,cityscape
0.08454162,0.27262813,1.3875089,./cityscape/leftImg8bit/train/tubingen/tubingen_000007_000019_leftImg8bit.png,cityscape
0.46339616,-0.40062016,-0.57431173,./bdd100k/seg/images/test/dad78646-f489c1a6.jpg,BDD
0.58444035,0.17194402,-1.2502578,./bdd100k/seg/images/val/808ff399-79b2c310.jpg,BDD
-0.65017635,0.6395015,-1.0474811,./GTA/02_images/03835.png,GTA
0.22093743,-0.9532604,0.0187165,./cityscape/leftImg8bit/val/munster/munster_000140_000019_leftImg8bit.png,cityscape
0.46239537,0.087645374,-0.6396721,./bdd100k/seg/images/train/37af0bb7-45e114db.jpg,BDD
0.71285874,-0.9420285,0.5526482,./cityscape/leftImg8bit/test/berlin/berlin_000493_000019_leftImg8bit.png,cityscape
0.54013675,0.014953623,-1.0974762,./GTA/03_images/08232.png,GTA
0.11393526,-0.43211925,0.77355313,./bdd100k/seg/images/train/31134777-05a68a69.jpg,BDD
-1.1943077,1.0204247,-1.0742718,./GTA/02_images/04961.png,GTA
0.5253202,0.5370551,-0.7803489,./bdd100k/seg/images/train/2f2e4c91-bb3746ce.jpg,BDD
0.46052554,0.48933515,-0.4270999,./bdd100k/seg/images/train/a1a42dcd-daa8d404.jpg,BDD
0.82646036,-0.74880874,0.7781121,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000129_000019_leftImg8bit.png,cityscape
-0.18146974,-0.022994734,-0.5446215,./GTA/03_images/06334.png,GTA
-0.08854246,-0.5646458,0.8632547,./cityscape/leftImg8bit/test/berlin/berlin_000442_000019_leftImg8bit.png,cityscape
0.39630598,-0.30311716,-0.7907917,./bdd100k/seg/images/train/10efbba4-606bb443.jpg,BDD
0.68715286,0.3269928,-1.3291539,./bdd100k/seg/images/test/f3c2a926-00000000.jpg,BDD
0.4693309,0.49065283,-0.67803663,./bdd100k/seg/images/train/50f8f5a4-7f1039e0.jpg,BDD
-0.14840859,0.27101403,-0.6437412,./GTA/03_images/06303.png,GTA
-1.421947,1.3517792,-0.8181479,./GTA/02_images/03684.png,GTA
-0.93628675,1.1491449,-1.2817376,./GTA/03_images/05680.png,GTA
0.61454326,-0.6257459,0.76163626,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000093_000019_leftImg8bit.png,cityscape
0.40767398,-0.34045175,-0.45192298,./bdd100k/seg/images/train/bb9071ac-eb6e330c.jpg,BDD
0.33745515,-1.1249086,-0.36766404,./bdd100k/seg/images/train/137e6989-1fece512.jpg,BDD
0.6054004,-0.21700345,0.9565388,./cityscape/leftImg8bit/train/bochum/bochum_000000_011255_leftImg8bit.png,cityscape
-0.18515614,0.26874623,-0.75794315,./bdd100k/seg/images/train/17d1d81c-f5009383.jpg,BDD
0.6174201,0.21209554,-1.2327551,./bdd100k/seg/images/test/af0a7e94-89b00000.jpg,BDD
0.8796459,-0.14911713,-0.08010494,./bdd100k/seg/images/train/0e31726a-00000000.jpg,BDD
0.78586334,-0.8183626,0.606938,./cityscape/leftImg8bit/train/cologne/cologne_000003_000019_leftImg8bit.png,cityscape
0.31614873,-1.2547734,-0.13579208,./cityscape/leftImg8bit/train/zurich/zurich_000062_000019_leftImg8bit.png,cityscape
0.4281864,-0.088910826,-0.23609695,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_015602_leftImg8bit.png,cityscape
0.25796425,-0.12532325,1.2194469,./bdd100k/seg/images/train/99fda8cc-46cabc17.jpg,BDD
0.09400647,-1.1404711,0.03818567,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_036003_leftImg8bit.png,cityscape
0.4540443,-1.1947883,-0.18420163,./cityscape/leftImg8bit/train/cologne/cologne_000148_000019_leftImg8bit.png,cityscape
0.288011,-0.411128,0.699002,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_029281_leftImg8bit.png,cityscape
0.16249754,-0.322188,-0.33991703,./bdd100k/seg/images/train/4dab8d2a-be96502f.jpg,BDD
0.5298466,-0.5843309,0.4903784,./cityscape/leftImg8bit/val/lindau/lindau_000000_000019_leftImg8bit.png,cityscape
-0.3716646,0.049556777,0.98230475,./cityscape/leftImg8bit/test/bielefeld/bielefeld_000000_061341_leftImg8bit.png,cityscape
0.49280083,-0.57663906,1.0736976,./cityscape/leftImg8bit/train/jena/jena_000073_000019_leftImg8bit.png,cityscape
0.2520627,-0.6952304,-0.90786195,./bdd100k/seg/images/test/d4862539-5c48b6e9.jpg,BDD
0.8047376,-0.9293441,1.2297181,./cityscape/leftImg8bit/val/munster/munster_000011_000019_leftImg8bit.png,cityscape
0.30856353,-0.2088896,-0.44662896,./GTA/03_images/07992.png,GTA
0.7722293,-0.55780524,1.410037,./bdd100k/seg/images/train/2b923350-d824c179.jpg,BDD
0.5434721,-1.2091063,0.2761994,./cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000156_000019_leftImg8bit.png,cityscape
0.17872049,-1.0640489,0.09708474,./cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_082466_leftImg8bit.png,cityscape
0.736956,0.19014496,-0.24906458,./bdd100k/seg/images/val/9aa12a35-79090001.jpg,BDD
