x,y,z,img_path,img_label
-0.7662819,1.644398,1.0743237,./GTA/02_images/03270.png,GTA
-1.1121175,1.9452775,0.7311825,./GTA/02_images/02801.png,GTA
0.42055386,-0.037983492,1.2434114,./bdd100k/seg/images/train/1fe39b85-7ba605b6.jpg,BDD
-0.7859396,1.1555164,0.39307606,./GTA/03_images/05836.png,GTA
-0.07716594,-0.91949326,-0.603585,./cityscape/leftImg8bit/test/berlin/berlin_000122_000019_leftImg8bit.png,cityscape
0.018087707,-0.994406,0.91644555,./cityscape/leftImg8bit/val/lindau/lindau_000055_000019_leftImg8bit.png,cityscape
-1.0073333,1.804793,0.99092007,./GTA/02_images/02820.png,GTA
0.9378474,0.21940632,-0.3500931,./bdd100k/seg/images/test/d193db58-4c5eb11d.jpg,BDD
-0.16701053,-1.0128248,0.6144,./cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_066832_leftImg8bit.png,cityscape
-0.39868623,0.03739581,-1.2889248,./bdd100k/seg/images/train/099601d0-1b31f4ff.jpg,BDD
-0.98171884,1.5542437,0.3479084,./GTA/03_images/06915.png,GTA
0.57547706,0.27193344,-0.39827374,./bdd100k/seg/images/train/8dbfc83c-0f683220.jpg,BDD
0.8920803,-0.58649075,0.34380433,./bdd100k/seg/images/train/5912fad1-49960001.jpg,BDD
-1.0578763,1.7440703,0.43175972,./GTA/02_images/04431.png,GTA
-0.7130354,0.90619737,-0.6890691,./bdd100k/seg/images/train/25b7445c-5f7d0000.jpg,BDD
0.7193213,-1.4031415,0.51264906,./cityscape/leftImg8bit/val/munster/munster_000152_000019_leftImg8bit.png,cityscape
0.88357085,-0.3947387,-0.4148115,./cityscape/leftImg8bit/test/berlin/berlin_000468_000019_leftImg8bit.png,cityscape
0.453476,0.20402241,-1.0778713,./bdd100k/seg/images/train/1462e08b-8ee18629.jpg,BDD
-0.41342354,0.21448332,-1.4910686,./bdd100k/seg/images/train/02504d95-8ede0c80.jpg,BDD
0.6942402,-1.5189613,0.06194246,./cityscape/leftImg8bit/train/ulm/ulm_000054_000019_leftImg8bit.png,cityscape
0.42256314,-0.9677582,0.7473656,./cityscape/leftImg8bit/train/bochum/bochum_000000_025746_leftImg8bit.png,cityscape
1.0503104,-2.1547077,1.3152926,./bdd100k/seg/images/train/124f0efb-d0339f1e.jpg,BDD
