x,y,z,img_path,img_label
-0.8870772,0.16537035,-0.92931455,./GTA/01_images/01980.png,GTA
1.2950455,-0.37888607,0.8404975,./cityscape/leftImg8bit/train/aachen/aachen_000005_000019_leftImg8bit.png,cityscape
-1.71972,-0.35225722,0.40776107,./bdd100k/seg/images/test/e200f312-b0758199.jpg,BDD
-0.55048776,-0.16717757,0.67184454,./bdd100k/seg/images/test/e54a4bf9-a6f2ae4a.jpg,BDD
-1.1485459,0.9722037,-0.834823,./GTA/03_images/08162.png,GTA
-1.0001696,1.049199,-1.5664985,./GTA/02_images/04964.png,GTA
1.4132476,-0.61464566,0.3505078,./cityscape/leftImg8bit/train/weimar/weimar_000020_000019_leftImg8bit.png,cityscape
-1.0167975,0.31328034,-0.7091412,./GTA/03_images/07567.png,GTA
0.6491167,-0.8140986,0.2314279,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_045704_leftImg8bit.png,cityscape
1.3329479,0.60372716,0.6908958,./cityscape/leftImg8bit/train/tubingen/tubingen_000007_000019_leftImg8bit.png,cityscape
-0.8239785,-0.60447884,0.31028914,./bdd100k/seg/images/test/dad78646-f489c1a6.jpg,BDD
-1.4903418,-0.3138845,0.28175712,./bdd100k/seg/images/val/808ff399-79b2c310.jpg,BDD
-1.1549916,0.57144225,-0.9722591,./GTA/02_images/03835.png,GTA
-0.13448411,-1.0471947,0.33344233,./cityscape/leftImg8bit/val/munster/munster_000140_000019_leftImg8bit.png,cityscape
-1.6247685,-0.13088754,0.43051615,./bdd100k/seg/images/train/37af0bb7-45e114db.jpg,BDD
0.47656223,-1.0393221,1.1001769,./cityscape/leftImg8bit/test/berlin/berlin_000493_000019_leftImg8bit.png,cityscape
-1.525682,-0.4380117,0.38397044,./GTA/03_images/08232.png,GTA
0.5829851,-0.39341658,0.106350474,./bdd100k/seg/images/train/31134777-05a68a69.jpg,BDD
-0.72015405,0.8087893,-1.6465521,./GTA/02_images/04961.png,GTA
-1.9038755,0.07844925,0.38302326,./bdd100k/seg/images/train/2f2e4c91-bb3746ce.jpg,BDD
-1.2265527,0.6855584,-0.41479206,./bdd100k/seg/images/train/a1a42dcd-daa8d404.jpg,BDD
0.7561245,-0.4947451,1.1781371,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000129_000019_leftImg8bit.png,cityscape
-0.52195865,-0.18481745,-0.42865205,./GTA/03_images/06334.png,GTA
1.1568427,-0.44661203,0.1400142,./cityscape/leftImg8bit/test/berlin/berlin_000442_000019_leftImg8bit.png,cityscape
-0.7375349,-0.65713483,0.24834478,./bdd100k/seg/images/train/10efbba4-606bb443.jpg,BDD
-1.7606012,-0.26716015,0.42274305,./bdd100k/seg/images/test/f3c2a926-00000000.jpg,BDD
-1.8244799,0.072235055,0.35316086,./bdd100k/seg/images/train/50f8f5a4-7f1039e0.jpg,BDD
-0.5148466,0.2109788,-0.36915112,./GTA/03_images/06303.png,GTA
-0.2520689,1.2725655,-1.6047553,./GTA/02_images/03684.png,GTA
-1.2559131,1.0708154,-1.5120339,./GTA/03_images/05680.png,GTA
0.7647829,-0.6571662,1.2659539,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000093_000019_leftImg8bit.png,cityscape
-1.1607406,-0.30785236,0.48174542,./bdd100k/seg/images/train/bb9071ac-eb6e330c.jpg,BDD
-0.61006206,-1.1677722,0.29155624,./bdd100k/seg/images/train/137e6989-1fece512.jpg,BDD
1.0394094,-0.11537543,0.98092204,./cityscape/leftImg8bit/train/bochum/bochum_000000_011255_leftImg8bit.png,cityscape
-0.82971966,-0.13503107,-0.33691847,./bdd100k/seg/images/train/17d1d81c-f5009383.jpg,BDD
-1.6262172,-0.17502494,0.36688066,./bdd100k/seg/images/test/af0a7e94-89b00000.jpg,BDD
-0.22928251,-0.053452373,0.9131792,./bdd100k/seg/images/train/0e31726a-00000000.jpg,BDD
0.681499,-0.8744136,1.2327218,./cityscape/leftImg8bit/train/cologne/cologne_000003_000019_leftImg8bit.png,cityscape
0.17882249,-1.3479191,0.4610352,./cityscape/leftImg8bit/train/zurich/zurich_000062_000019_leftImg8bit.png,cityscape
0.12274155,-0.47471055,0.29421604,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_015602_leftImg8bit.png,cityscape
