x,y,z,img_path,img_label
-0.7259993,0.43943632,-0.7075052,./GTA/01_images/01980.png,GTA
1.1305043,-0.48428932,0.86564064,./cityscape/leftImg8bit/train/aachen/aachen_000005_000019_leftImg8bit.png,cityscape
-1.78574,-0.0057377913,0.26278156,./bdd100k/seg/images/test/e200f312-b0758199.jpg,BDD
-0.2671286,0.08602545,0.23206748,./bdd100k/seg/images/test/e54a4bf9-a6f2ae4a.jpg,BDD
-1.1130463,1.1259233,-0.9087775,./GTA/03_images/08162.png,GTA
-0.7671582,1.062507,-1.1305339,./GTA/02_images/04964.png,GTA
0.87573594,-0.9380101,0.10180653,./cityscape/leftImg8bit/train/weimar/weimar_000020_000019_leftImg8bit.png,cityscape
-0.8414221,0.56210893,-0.60007113,./GTA/03_images/07567.png,GTA
0.5857161,-0.7536026,0.40584582,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_045704_leftImg8bit.png,cityscape
1.2611365,0.35160112,0.59812456,./cityscape/leftImg8bit/train/tubingen/tubingen_000007_000019_leftImg8bit.png,cityscape
-0.815128,-0.50528175,0.12902862,./bdd100k/seg/images/test/dad78646-f489c1a6.jpg,BDD
-1.4778361,-0.046712283,0.11243562,./bdd100k/seg/images/val/808ff399-79b2c310.jpg,BDD
-0.8730599,0.7372127,-0.7762373,./GTA/02_images/03835.png,GTA
-0.060954746,-0.9346641,0.15314224,./cityscape/leftImg8bit/val/munster/munster_000140_000019_leftImg8bit.png,cityscape
-1.386021,-0.19442384,0.42426494,./bdd100k/seg/images/train/37af0bb7-45e114db.jpg,BDD
0.34932873,-0.87027967,0.9835272,./cityscape/leftImg8bit/test/berlin/berlin_000493_000019_leftImg8bit.png,cityscape
-1.3692212,-0.16888642,0.14665401,./GTA/03_images/08232.png,GTA
0.79485875,-0.41181007,0.17777047,./bdd100k/seg/images/train/31134777-05a68a69.jpg,BDD
-0.5710376,1.0535686,-1.266533,./GTA/02_images/04961.png,GTA
-1.7604572,0.032396935,0.39594612,./bdd100k/seg/images/train/2f2e4c91-bb3746ce.jpg,BDD
