x,y,z,img_path,img_label
-1.1267295,1.2680506,1.1315099,./GTA/02_images/03270.png,GTA
-1.5248176,1.5974202,0.77266264,./GTA/02_images/02801.png,GTA
0.107629694,-0.18530531,1.1986473,./bdd100k/seg/images/train/1fe39b85-7ba605b6.jpg,BDD
-1.0987682,1.0668199,0.4365803,./GTA/03_images/05836.png,GTA
0.2352878,-0.50101674,-0.9219747,./cityscape/leftImg8bit/test/berlin/berlin_000122_000019_leftImg8bit.png,cityscape
0.21013342,-0.957071,0.55830175,./cityscape/leftImg8bit/val/lindau/lindau_000055_000019_leftImg8bit.png,cityscape
-1.4729289,1.4889184,1.1015233,./GTA/02_images/02820.png,GTA
0.9387422,0.48674285,-0.19961223,./bdd100k/seg/images/test/d193db58-4c5eb11d.jpg,BDD
-0.16376716,-1.0097806,0.19495389,./cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_066832_leftImg8bit.png,cityscape
-0.19133721,0.098110296,-1.1025417,./bdd100k/seg/images/train/099601d0-1b31f4ff.jpg,BDD
-1.3793861,1.4201237,0.5433637,./GTA/03_images/06915.png,GTA
0.40457225,0.6657384,-0.24135241,./bdd100k/seg/images/train/8dbfc83c-0f683220.jpg,BDD
0.9642273,-0.53356653,0.36697412,./bdd100k/seg/images/train/5912fad1-49960001.jpg,BDD
-1.4134116,1.4642532,0.5083033,./GTA/02_images/04431.png,GTA
0.13415685,-0.19608493,1.1066523,./bdd100k/seg/images/train/25b7445c-5f7d0000.jpg,BDD
0.8021098,-1.3858705,0.15986975,./cityscape/leftImg8bit/val/munster/munster_000152_000019_leftImg8bit.png,cityscape
1.1133094,-0.15098688,-0.23502788,./cityscape/leftImg8bit/test/berlin/berlin_000468_000019_leftImg8bit.png,cityscape
0.49074674,0.5662014,-0.8368884,./bdd100k/seg/images/train/1462e08b-8ee18629.jpg,BDD
-0.20003322,0.42247048,-1.2619969,./bdd100k/seg/images/train/02504d95-8ede0c80.jpg,BDD
0.9820039,-1.3289642,-0.24205074,./cityscape/leftImg8bit/train/ulm/ulm_000054_000019_leftImg8bit.png,cityscape
0.40455183,-1.0312915,0.46609652,./cityscape/leftImg8bit/train/bochum/bochum_000000_025746_leftImg8bit.png,cityscape
0.9675344,-2.4140625,0.63534385,./bdd100k/seg/images/train/124f0efb-d0339f1e.jpg,BDD
-0.018703848,-0.7359012,0.09090221,./bdd100k/seg/images/train/2198ea8d-c6d53417.jpg,BDD
-1.4195793,1.459215,0.41346875,./GTA/02_images/04220.png,GTA
0.18813652,-0.084489785,-0.23252314,./bdd100k/seg/images/val/857308ee-ede3c311.jpg,BDD
0.7219682,-1.4166994,0.4319099,./bdd100k/seg/images/val/8dd5f9b7-00000000.jpg,BDD
0.7001014,-0.7323444,0.2794476,./cityscape/leftImg8bit/train/ulm/ulm_000091_000019_leftImg8bit.png,cityscape
-0.28374246,-0.49087235,-0.16011888,./bdd100k/seg/images/train/3bb1095b-e8547171.jpg,BDD
0.788245,-0.41302544,0.025471196,./bdd100k/seg/images/test/ea5bdec7-9a5c534c.jpg,BDD
-1.2086029,1.377761,0.32171938,./GTA/03_images/06719.png,GTA
0.5036772,-1.0813755,0.64628595,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000114_000019_leftImg8bit.png,cityscape
0.87547785,0.13424496,-0.37794155,./bdd100k/seg/images/train/60994578-2ec14c73.jpg,BDD
-0.21286371,0.37777892,-1.2147908,./bdd100k/seg/images/train/602d4a8e-f0520579.jpg,BDD
-1.4432628,1.4924421,0.5638912,./GTA/01_images/02240.png,GTA
-1.542803,1.5686302,0.4163431,./GTA/03_images/07472.png,GTA
0.35569215,-0.5149692,0.04297632,./bdd100k/seg/images/val/923d6a65-e4fe1dae.jpg,BDD
0.45563972,-0.9616557,0.353962,./cityscape/leftImg8bit/train/monchengladbach/monchengladbach_000000_033454_leftImg8bit.png,cityscape
0.9629056,-2.3700686,0.61678296,./bdd100k/seg/images/val/7ed0f644-ac730001.jpg,BDD
0.505152,0.58626527,-0.8062535,./bdd100k/seg/images/val/a91b7555-00000365.jpg,BDD
0.21785186,-1.0592908,-0.19441889,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000001_001072_leftImg8bit.png,cityscape
-0.8085976,0.37735194,-0.7999261,./bdd100k/seg/images/test/f5fce005-00000455.jpg,BDD
0.75576854,-1.2489427,-0.037743658,./cityscape/leftImg8bit/train/cologne/cologne_000153_000019_leftImg8bit.png,cityscape
-0.31430313,0.22058952,-0.7617799,./bdd100k/seg/images/train/7ccd7466-426b0000.jpg,BDD
0.80083364,-0.61463535,0.31240717,./cityscape/leftImg8bit/train/jena/jena_000115_000019_leftImg8bit.png,cityscape
0.25698307,-0.65126395,-0.8692007,./bdd100k/seg/images/train/46181bc2-00000000.jpg,BDD
0.49055186,-1.0780078,-0.3711193,./cityscape/leftImg8bit/train/bremen/bremen_000110_000019_leftImg8bit.png,cityscape
0.4146592,-1.1094023,-0.43981537,./cityscape/leftImg8bit/test/leverkusen/leverkusen_000039_000019_leftImg8bit.png,cityscape
-1.4595431,1.5242418,0.89614946,./GTA/02_images/02699.png,GTA
-0.32330742,0.4654353,-0.4333503,./GTA/03_images/06376.png,GTA
-0.8412328,0.66571945,0.5888785,./GTA/01_images/00668.png,GTA
0.8906069,0.2824829,-0.09592732,./bdd100k/seg/images/train/fdf00ecc-30d49dac.jpg,BDD
0.5905705,-0.05691686,-0.04785116,./bdd100k/seg/images/train/8c4aa33b-5e0a838c.jpg,BDD
0.74702746,-1.5497519,0.47211733,./cityscape/leftImg8bit/train/aachen/aachen_000082_000019_leftImg8bit.png,cityscape
0.30242485,0.75841314,-0.34165692,./bdd100k/seg/images/train/1f45df68-26795801.jpg,BDD
0.08050083,-0.327868,-0.73559123,./GTA/03_images/08803.png,GTA
-1.580466,1.6134784,0.4932109,./GTA/02_images/02689.png,GTA
-0.16236207,-0.10526262,-1.0596967,./bdd100k/seg/images/val/9aa12a35-79090001.jpg,BDD
-0.9700581,1.2425327,0.11327893,./bdd100k/seg/images/train/17d1d81c-f5009383.jpg,BDD
1.1164559,0.06494005,-0.21889372,./cityscape/leftImg8bit/train/tubingen/tubingen_000060_000019_leftImg8bit.png,cityscape
0.6727993,-1.3959875,0.008304991,./cityscape/leftImg8bit/train/jena/jena_000070_000019_leftImg8bit.png,cityscape
0.9653896,-2.4157069,0.6284655,./bdd100k/seg/images/train/9ea91c85-5398d4d6.jpg,BDD
-1.4456812,1.4831985,0.5594596,./GTA/02_images/04415.png,GTA
0.40599218,0.657838,-0.23417352,./GTA/03_images/08245.png,GTA
0.10009096,-0.00419661,-0.9602709,./bdd100k/seg/images/train/0104a3f0-929423cc.jpg,BDD
0.95619184,0.010299297,-0.03403157,./bdd100k/seg/images/train/be56ab92-da00e516.jpg,BDD
-0.07643078,-0.88715595,0.1315058,./GTA/03_images/08700.png,GTA
0.33570546,-1.236366,0.03229169,./cityscape/leftImg8bit/test/munich/munich_000296_000019_leftImg8bit.png,cityscape
-0.54998916,0.29067808,0.017859817,./GTA/03_images/06089.png,GTA
-0.51383495,-0.78204656,-0.06117153,./GTA/03_images/09201.png,GTA
1.1050034,-1.4695436,-0.061853047,./bdd100k/seg/images/test/ea1867ec-cedc9455.jpg,BDD
0.6951558,-1.3387462,0.036077734,./cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000182_000019_leftImg8bit.png,cityscape
0.4386497,-0.82030106,0.5105459,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000001_020904_leftImg8bit.png,cityscape
-1.3962508,1.4437368,0.4642631,./GTA/02_images/04784.png,GTA
0.6497913,-1.0667094,-0.5295962,./cityscape/leftImg8bit/val/munster/munster_000051_000019_leftImg8bit.png,cityscape
-0.8768953,0.78830224,-0.20632155,./bdd100k/seg/images/train/5f6197ca-549a0001.jpg,BDD
0.5237034,-0.6176851,-0.75184923,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000013_000019_leftImg8bit.png,cityscape
0.46576586,-0.96477866,0.37035492,./cityscape/leftImg8bit/test/berlin/berlin_000462_000019_leftImg8bit.png,cityscape
-0.7105206,0.53787255,-1.1760964,./bdd100k/seg/images/train/2f1db731-b2e98dce.jpg,BDD
0.07523461,0.35077623,-0.7670684,./bdd100k/seg/images/train/2143d41a-e88cb702.jpg,BDD
-0.79001784,0.58291173,0.5101181,./bdd100k/seg/images/train/0d606092-4866137c.jpg,BDD
-0.9331855,1.2352829,0.07680695,./GTA/03_images/06080.png,GTA
-1.2752719,1.3174932,0.6558041,./GTA/02_images/04509.png,GTA
0.469733,-0.935994,0.2894742,./cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_002646_leftImg8bit.png,cityscape
-1.5110275,1.4943624,0.03655491,./GTA/03_images/05318.png,GTA
-1.5173603,1.5873383,0.74872047,./GTA/01_images/00376.png,GTA
-1.5210816,1.5981098,0.7469268,./GTA/02_images/02693.png,GTA
0.7680991,-1.3552094,0.40255153,./cityscape/leftImg8bit/val/munster/munster_000104_000019_leftImg8bit.png,cityscape
-0.3022839,0.79694426,0.5828331,./GTA/03_images/09685.png,GTA
-0.4427985,0.3404827,-1.1595592,./bdd100k/seg/images/train/3c21d08e-223d832b.jpg,BDD
-1.12001,1.2885921,0.101068914,./GTA/02_images/04180.png,GTA
0.064155124,0.5771629,0.6358641,./GTA/03_images/09502.png,GTA
0.9660248,-0.8517643,-0.42649063,./cityscape/leftImg8bit/test/bielefeld/bielefeld_000000_044085_leftImg8bit.png,cityscape
-1.106281,1.2694689,0.16242756,./GTA/03_images/06855.png,GTA
0.20335466,-0.5130741,-0.4235406,./cityscape/leftImg8bit/test/mainz/mainz_000001_047611_leftImg8bit.png,cityscape
-1.4567585,1.4394636,0.9178445,./GTA/02_images/04031.png,GTA
-1.3945262,1.3508073,0.21843214,./GTA/01_images/00560.png,GTA
1.0722739,-1.6032649,-0.002002797,./cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000147_000019_leftImg8bit.png,cityscape
0.4299114,-0.8095705,0.19441026,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_008603_leftImg8bit.png,cityscape
0.16537556,0.03552267,-0.8395601,./bdd100k/seg/images/train/aadd2a9c-9478b53b.jpg,BDD
1.1497275,-0.19740821,-0.37890953,./cityscape/leftImg8bit/val/lindau/lindau_000007_000019_leftImg8bit.png,cityscape
1.0981438,0.12966281,-0.23845,./bdd100k/seg/images/test/d77016ab-5a08e87e.jpg,BDD
1.2874615,-0.107326485,-0.4188902,./bdd100k/seg/images/test/cee1c4e3-5c51f0f5.jpg,BDD
-0.047658317,-0.9672651,0.27932817,./cityscape/leftImg8bit/train/hanover/hanover_000000_009004_leftImg8bit.png,cityscape
0.5448429,-0.99591804,0.47294325,./cityscape/leftImg8bit/test/munich/munich_000088_000019_leftImg8bit.png,cityscape
0.733402,-0.50379,0.48092213,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_092476_leftImg8bit.png,cityscape
-1.5122344,1.5774403,0.6436032,./GTA/02_images/04538.png,GTA
0.6716561,0.5721625,-0.20319982,./bdd100k/seg/images/train/103b71c6-4d687751.jpg,BDD
-0.26947194,0.39084646,-1.240931,./GTA/03_images/09989.png,GTA
0.5811147,0.45748654,0.10305868,./GTA/03_images/09287.png,GTA
1.2325424,-0.30358174,-0.3909995,./bdd100k/seg/images/train/380ec05d-83becf70.jpg,BDD
1.0502977,-1.6119839,0.0027945002,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000061_000019_leftImg8bit.png,cityscape
-1.3082052,1.4622899,0.6838618,./GTA/02_images/02989.png,GTA
-0.20939916,-0.036463503,-1.0931851,./bdd100k/seg/images/train/3dd9798a-80540000.jpg,BDD
-1.047153,1.2885673,0.21852098,./GTA/02_images/04801.png,GTA
0.5665135,-0.9649468,-0.61641574,./cityscape/leftImg8bit/train/monchengladbach/monchengladbach_000000_017950_leftImg8bit.png,cityscape
-0.17973125,0.5009322,0.6414005,./bdd100k/seg/images/train/051c0564-3f2fbff4.jpg,BDD
-0.7054362,0.53890955,0.5345216,./GTA/02_images/02517.png,GTA
-1.4391699,1.4915155,0.9293666,./GTA/01_images/02376.png,GTA
0.38785502,-0.5022795,-0.60314226,./cityscape/leftImg8bit/train/krefeld/krefeld_000000_026269_leftImg8bit.png,cityscape
0.044941984,-0.9052355,0.28679845,./cityscape/leftImg8bit/train/cologne/cologne_000101_000019_leftImg8bit.png,cityscape
0.87989295,-1.5519364,0.29440483,./cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000080_000019_leftImg8bit.png,cityscape
-0.69981414,0.29571277,-0.67500055,./bdd100k/seg/images/val/a13917ac-00000000.jpg,BDD
0.5656887,0.5953816,-0.075287044,./bdd100k/seg/images/val/7ec0c9b1-00000000.jpg,BDD
1.052047,0.22769453,-0.17627262,./cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_004327_leftImg8bit.png,cityscape
0.9918293,-0.114383996,0.028971368,./bdd100k/seg/images/train/9f09c4ee-b09fd242.jpg,BDD
-0.32923096,-0.8923942,-0.08137814,./bdd100k/seg/images/train/2105fcd5-412eacce.jpg,BDD
-1.1887354,1.2674422,0.9574154,./GTA/03_images/05902.png,GTA
0.78567815,-0.6951376,-0.3166682,./cityscape/leftImg8bit/train/hanover/hanover_000000_038927_leftImg8bit.png,cityscape
-0.6412754,0.51309246,-1.0935607,./bdd100k/seg/images/val/a91b7555-00000975.jpg,BDD
-0.32396632,0.53878194,-0.7822801,./bdd100k/seg/images/train/94d4caa2-0b880cd8.jpg,BDD
0.990601,-0.5426216,-0.052985147,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000001_062362_leftImg8bit.png,cityscape
0.60125196,0.629124,-0.13761565,./GTA/03_images/08717.png,GTA
0.5424712,-0.98657465,0.368972,./cityscape/leftImg8bit/train/tubingen/tubingen_000092_000019_leftImg8bit.png,cityscape
0.30920312,-0.6430403,0.8592482,./cityscape/leftImg8bit/val/frankfurt/frankfurt_000000_022254_leftImg8bit.png,cityscape
0.5610592,0.5934202,0.051582713,./GTA/03_images/09094.png,GTA
0.2502503,-0.28981775,-0.9650278,./cityscape/leftImg8bit/train/zurich/zurich_000070_000019_leftImg8bit.png,cityscape
1.0482811,-0.32260188,0.19444945,./cityscape/leftImg8bit/test/mainz/mainz_000001_033603_leftImg8bit.png,cityscape
-0.50753045,0.035131425,0.5646564,./GTA/02_images/03806.png,GTA
-1.0544779,1.2556009,0.2775743,./GTA/03_images/06553.png,GTA
1.0049206,-1.3640507,-0.20763904,./cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000067_000019_leftImg8bit.png,cityscape
0.15344642,-1.0575033,-0.26797086,./cityscape/leftImg8bit/train/darmstadt/darmstadt_000059_000019_leftImg8bit.png,cityscape
-1.4878657,1.5220855,0.47363722,./GTA/02_images/04656.png,GTA
0.24519703,-0.53637815,-0.7716236,./bdd100k/seg/images/train/3fed0388-c15d6d8b.jpg,BDD
1.1695004,0.16820852,-0.5025603,./GTA/03_images/09874.png,GTA
-1.2040973,1.3257462,1.1181455,./GTA/02_images/03637.png,GTA
0.7323009,-0.85229456,-0.19661379,./cityscape/leftImg8bit/test/munich/munich_000332_000019_leftImg8bit.png,cityscape
-1.3524586,0.31745046,0.08390107,./GTA/03_images/05004.png,GTA
-0.06440107,-0.20280524,-0.0052293777,./bdd100k/seg/images/test/b12992c7-ce2d75a0.jpg,BDD
1.1728894,0.037215386,-0.6841824,./cityscape/leftImg8bit/train/zurich/zurich_000062_000019_leftImg8bit.png,cityscape
0.54771763,0.4874878,-0.6409658,./bdd100k/seg/images/train/0ec4e1d8-36ec61fc.jpg,BDD
0.9501749,-1.1676849,-0.33356258,./cityscape/leftImg8bit/train/weimar/weimar_000024_000019_leftImg8bit.png,cityscape
0.6481682,0.13813199,-0.8767479,./bdd100k/seg/images/val/a91b7555-00000785.jpg,BDD
-1.4951386,1.5122886,0.33521476,./GTA/01_images/01140.png,GTA
-0.35994512,1.0899458,-0.0894071,./GTA/01_images/02067.png,GTA
-0.2642614,-0.089987695,-0.6378111,./bdd100k/seg/images/train/6c9dbd17-989ad660.jpg,BDD
0.7990752,-0.6018929,0.29407573,./cityscape/leftImg8bit/train/aachen/aachen_000051_000019_leftImg8bit.png,cityscape
-0.91185266,1.0588286,1.0417686,./GTA/03_images/06776.png,GTA
0.7588266,-1.3174437,0.3228979,./bdd100k/seg/images/train/59a330d8-0be9ae22.jpg,BDD
1.0301207,0.013295347,-0.1976543,./cityscape/leftImg8bit/test/munich/munich_000202_000019_leftImg8bit.png,cityscape
1.1568114,-1.3285767,-0.17937629,./bdd100k/seg/images/train/278f2bc1-a0562ec1.jpg,BDD
0.31296954,0.2711733,0.076855846,./bdd100k/seg/images/train/57671c58-bbc50c0b.jpg,BDD
0.08394383,-1.0870034,0.4006688,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000001_027097_leftImg8bit.png,cityscape
1.1599349,-0.2827164,-0.34393305,./cityscape/leftImg8bit/train/erfurt/erfurt_000050_000019_leftImg8bit.png,cityscape
1.1077603,-1.5797323,-0.027921718,./cityscape/leftImg8bit/test/berlin/berlin_000157_000019_leftImg8bit.png,cityscape
1.0600197,-0.10323233,-0.60913265,./GTA/01_images/00224.png,GTA
-1.1569967,1.326019,0.18512668,./GTA/02_images/03296.png,GTA
0.7547881,-1.2257202,-0.09985182,./cityscape/leftImg8bit/test/mainz/mainz_000000_002212_leftImg8bit.png,cityscape
0.74401087,-1.2167921,0.4536692,./cityscape/leftImg8bit/test/berlin/berlin_000528_000019_leftImg8bit.png,cityscape
0.43186536,0.59301764,-0.18344802,./GTA/03_images/08193.png,GTA
0.29470673,-1.0749327,0.5242945,./bdd100k/seg/images/train/37a593fc-13a55cce.jpg,BDD
0.8324456,-0.9939748,-0.3639267,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_070334_leftImg8bit.png,cityscape
0.7661044,-0.85222214,-0.46964124,./bdd100k/seg/images/train/5f697884-5252a452.jpg,BDD
0.24555783,-0.39530283,-0.11908732,./bdd100k/seg/images/train/40eab984-00000000.jpg,BDD
-1.1645658,1.2632183,1.1353029,./GTA/02_images/03965.png,GTA
