x,y,z,img_path,img_label
-4.927361,1.6483781,-3.29176,./GTA/01_images/01980.png,GTA
2.5384614,-4.5646195,3.551759,./cityscape/leftImg8bit/train/aachen/aachen_000005_000019_leftImg8bit.png,cityscape
-3.8544757,7.4787292,1.0852141,./bdd100k/seg/images/test/e200f312-b0758199.jpg,BDD
5.581067,-1.7513454,-1.35474,./bdd100k/seg/images/test/e54a4bf9-a6f2ae4a.jpg,BDD
-3.1483538,7.7454796,-3.599757,./GTA/03_images/08162.png,GTA
-4.496062,4.093239,-5.2611604,./GTA/02_images/04964.png,GTA
7.8969693,-0.59367514,3.88564,./cityscape/leftImg8bit/train/weimar/weimar_000020_000019_leftImg8bit.png,cityscape
-5.627996,1.5749413,-1.9129357,./GTA/03_images/07567.png,GTA
-0.078169376,-2.1594973,2.7414494,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_045704_leftImg8bit.png,cityscape
3.678041,-8.998464,-0.38134804,./cityscape/leftImg8bit/train/tubingen/tubingen_000007_000019_leftImg8bit.png,cityscape
3.5486546,2.4805486,-0.44050017,./bdd100k/seg/images/test/dad78646-f489c1a6.jpg,BDD
-0.58444047,6.9031844,-0.05764909,./bdd100k/seg/images/val/808ff399-79b2c310.jpg,BDD
-6.093637,3.054722,-2.5690546,./GTA/02_images/03835.png,GTA
0.7258749,0.30425528,3.85735,./cityscape/leftImg8bit/val/munster/munster_000140_000019_leftImg8bit.png,cityscape
-3.6976163,4.436446,2.5583854,./bdd100k/seg/images/train/37af0bb7-45e114db.jpg,BDD
2.0926816,0.5703257,6.561275,./cityscape/leftImg8bit/test/berlin/berlin_000493_000019_leftImg8bit.png,cityscape
0.33205676,7.3707056,0.8163813,./GTA/03_images/08232.png,GTA
0.14680834,-2.9545178,-0.109001935,./bdd100k/seg/images/train/31134777-05a68a69.jpg,BDD
-5.210131,2.3926623,-6.259581,./GTA/02_images/04961.png,GTA
-4.0062137,5.291777,2.0474231,./bdd100k/seg/images/train/2f2e4c91-bb3746ce.jpg,BDD
-6.6905665,5.316031,0.63779944,./bdd100k/seg/images/train/a1a42dcd-daa8d404.jpg,BDD
5.4222803,-0.8127148,4.8721123,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000129_000019_leftImg8bit.png,cityscape
-4.5839295,-0.66146934,-2.65035,./GTA/03_images/06334.png,GTA
-2.1147108,-5.830369,3.384992,./cityscape/leftImg8bit/test/berlin/berlin_000442_000019_leftImg8bit.png,cityscape
0.45378917,4.1003346,0.5086219,./bdd100k/seg/images/train/10efbba4-606bb443.jpg,BDD
-1.0718737,7.803633,0.8953695,./bdd100k/seg/images/test/f3c2a926-00000000.jpg,BDD
-4.079739,5.0762415,1.8153528,./bdd100k/seg/images/train/50f8f5a4-7f1039e0.jpg,BDD
-2.4936361,1.0053477,-2.6841638,./GTA/03_images/06303.png,GTA
-0.46773008,3.9019694,-9.026506,./GTA/02_images/03684.png,GTA
-6.0685325,5.019712,-5.093544,./GTA/03_images/05680.png,GTA
4.248488,0.35795626,5.562527,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000093_000019_leftImg8bit.png,cityscape
3.201257,3.6252549,0.78853667,./bdd100k/seg/images/train/bb9071ac-eb6e330c.jpg,BDD
2.2902784,4.807054,4.4018965,./bdd100k/seg/images/train/137e6989-1fece512.jpg,BDD
3.4847507,-3.9876328,1.458467,./cityscape/leftImg8bit/train/bochum/bochum_000000_011255_leftImg8bit.png,cityscape
-3.4158123,2.145306,-2.7003946,./bdd100k/seg/images/train/17d1d81c-f5009383.jpg,BDD
-0.43714324,7.457615,1.6202264,./bdd100k/seg/images/test/af0a7e94-89b00000.jpg,BDD
-0.24224505,2.6023207,2.5078218,./bdd100k/seg/images/train/0e31726a-00000000.jpg,BDD
3.3690357,-0.32053608,5.564314,./cityscape/leftImg8bit/train/cologne/cologne_000003_000019_leftImg8bit.png,cityscape
-2.1717076,1.2217537,5.4322495,./cityscape/leftImg8bit/train/zurich/zurich_000062_000019_leftImg8bit.png,cityscape
-0.6527875,1.147872,0.9798209,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_015602_leftImg8bit.png,cityscape
3.824072,-4.8245883,0.74626476,./bdd100k/seg/images/train/99fda8cc-46cabc17.jpg,BDD
-2.4425707,-0.05140442,3.898281,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_036003_leftImg8bit.png,cityscape
-2.4295325,1.8618573,5.753206,./cityscape/leftImg8bit/train/cologne/cologne_000148_000019_leftImg8bit.png,cityscape
-3.8212812,-3.810771,1.682675,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_029281_leftImg8bit.png,cityscape
-2.6252184,0.13712558,0.11534919,./bdd100k/seg/images/train/4dab8d2a-be96502f.jpg,BDD
3.7553675,0.049343005,1.8505294,./cityscape/leftImg8bit/val/lindau/lindau_000000_000019_leftImg8bit.png,cityscape
-0.49505338,-5.7993994,-0.65575516,./cityscape/leftImg8bit/test/bielefeld/bielefeld_000000_061341_leftImg8bit.png,cityscape
1.6882449,-3.8322217,4.4989448,./cityscape/leftImg8bit/train/jena/jena_000073_000019_leftImg8bit.png,cityscape
2.7817442,4.6908402,-1.8375906,./bdd100k/seg/images/test/d4862539-5c48b6e9.jpg,BDD
2.1977587,-2.570138,7.4765744,./cityscape/leftImg8bit/val/munster/munster_000011_000019_leftImg8bit.png,cityscape
-0.8673098,2.2475193,-0.17480272,./GTA/03_images/07992.png,GTA
4.3512664,-6.2672133,7.0329347,./bdd100k/seg/images/train/2b923350-d824c179.jpg,BDD
-1.0861013,0.48120475,7.265122,./cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000156_000019_leftImg8bit.png,cityscape
1.471754,-0.0207144,0.14126399,./cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_082466_leftImg8bit.png,cityscape
3.8307412,0.19739416,-3.0592306,./bdd100k/seg/images/val/9aa12a35-79090001.jpg,BDD
4.358246,-1.5766343,6.044172,./cityscape/leftImg8bit/train/darmstadt/darmstadt_000035_000019_leftImg8bit.png,cityscape
5.1117578,-4.5748596,-2.9270966,./bdd100k/seg/images/test/fb4d9d7b-2033570a.jpg,BDD
1.7995565,-0.48535636,5.87561,./cityscape/leftImg8bit/train/jena/jena_000086_000019_leftImg8bit.png,cityscape
1.9715692,-6.951065,5.132745,./cityscape/leftImg8bit/test/berlin/berlin_000135_000019_leftImg8bit.png,cityscape
-1.5382506,-4.3224025,1.7105657,./cityscape/leftImg8bit/train/bremen/bremen_000001_000019_leftImg8bit.png,cityscape
5.0052795,-3.4507,-1.4312545,./bdd100k/seg/images/train/2198ea8d-c6d53417.jpg,BDD
1.6231141,7.2170186,1.3312738,./bdd100k/seg/images/train/022ec367-cb18e652.jpg,BDD
3.3274047,-4.4563127,1.7089325,./cityscape/leftImg8bit/test/mainz/mainz_000003_003558_leftImg8bit.png,cityscape
6.308159,-0.09640783,5.5937276,./cityscape/leftImg8bit/train/stuttgart/stuttgart_000019_000019_leftImg8bit.png,cityscape
0.9445137,0.28806853,4.1110253,./cityscape/leftImg8bit/train/weimar/weimar_000089_000019_leftImg8bit.png,cityscape
-2.8234792,0.59978455,-7.6997695,./GTA/03_images/06000.png,GTA
-2.2130535,4.0984435,-1.0537156,./bdd100k/seg/images/train/439c1313-3d04d575.jpg,BDD
-0.79761153,-1.7067916,6.3172708,./cityscape/leftImg8bit/test/munich/munich_000226_000019_leftImg8bit.png,cityscape
-1.9246922,4.5414457,-5.5690856,./GTA/01_images/00975.png,GTA
7.002092,-3.011326,-0.13111039,./bdd100k/seg/images/train/c3981cf1-6e95c296.jpg,BDD
6.277225,0.3093574,1.5340251,./bdd100k/seg/images/test/ed57d93e-4f363b63.jpg,BDD
0.63388073,-6.0629144,5.036337,./cityscape/leftImg8bit/train/bremen/bremen_000040_000019_leftImg8bit.png,cityscape
-3.3173969,3.3159795,-10.976004,./GTA/03_images/07325.png,GTA
-3.0013344,1.4593306,-2.482376,./GTA/03_images/06284.png,GTA
5.1486945,-1.9642975,1.1713493,./cityscape/leftImg8bit/train/hanover/hanover_000000_055800_leftImg8bit.png,cityscape
-4.309789,6.3280826,1.3495238,./bdd100k/seg/images/train/3b96773a-6df58a15.jpg,BDD
5.8524766,-3.1642332,4.556599,./cityscape/leftImg8bit/train/weimar/weimar_000132_000019_leftImg8bit.png,cityscape
0.00014119083,3.4289663,4.047445,./bdd100k/seg/images/test/d286e996-00000000.jpg,BDD
2.0729792,0.7543845,4.812921,./bdd100k/seg/images/train/553e4a19-8b560001.jpg,BDD
0.5133651,0.36395898,3.518729,./cityscape/leftImg8bit/val/frankfurt/frankfurt_000001_044787_leftImg8bit.png,cityscape
-4.2854314,5.269627,-5.0226135,./GTA/01_images/02479.png,GTA
3.9946847,-6.9862356,0.59286433,./cityscape/leftImg8bit/train/ulm/ulm_000018_000019_leftImg8bit.png,cityscape
-2.6267884,2.517774,2.2120252,./bdd100k/seg/images/train/6f87b692-da34b51e.jpg,BDD
1.019616,-5.6229773,3.411988,./cityscape/leftImg8bit/train/bremen/bremen_000201_000019_leftImg8bit.png,cityscape
1.2866242,-0.3716856,7.3695226,./cityscape/leftImg8bit/val/munster/munster_000086_000019_leftImg8bit.png,cityscape
5.9686832,0.72761494,0.37721252,./GTA/03_images/08103.png,GTA
3.2377777,1.9325454,2.8221357,./bdd100k/seg/images/train/97d88499-344c185b.jpg,BDD
-1.5212702,5.913498,1.0490607,./bdd100k/seg/images/val/9b2f8e46-00000000.jpg,BDD
-0.45305446,-4.978801,-4.7114105,./bdd100k/seg/images/train/7238b169-c3aebcfe.jpg,BDD
-1.9900626,-0.0505686,-3.2498367,./bdd100k/seg/images/test/ebadcbd1-5e001853.jpg,BDD
4.1031723,-5.357171,3.9772468,./cityscape/leftImg8bit/test/munich/munich_000368_000019_leftImg8bit.png,cityscape
-1.2245822,7.3091617,-4.881295,./GTA/02_images/04777.png,GTA
3.3876996,-2.3621297,4.149623,./cityscape/leftImg8bit/train/bremen/bremen_000280_000019_leftImg8bit.png,cityscape
1.0869566,2.5116608,6.9785504,./bdd100k/seg/images/test/d84ebd3a-c2458327.jpg,BDD
-3.8056924,1.1749291,-9.126607,./GTA/02_images/03064.png,GTA
2.979566,3.8644094,0.9599899,./bdd100k/seg/images/test/f2b7f1db-00000000.jpg,BDD
2.0004568,-1.8453603,-3.7821958,./bdd100k/seg/images/train/6336b810-8e89dc94.jpg,BDD
-3.5673094,3.1842375,-2.7041674,./GTA/03_images/08050.png,GTA
1.0513881,-7.614284,-0.50077903,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_021353_leftImg8bit.png,cityscape
3.3041394,-7.7918973,7.9581537,./bdd100k/seg/images/test/d43b8f79-bb0668c0.jpg,BDD
-0.37325513,-0.038219832,2.6838322,./cityscape/leftImg8bit/train/weimar/weimar_000041_000019_leftImg8bit.png,cityscape
-2.4387293,0.77053833,-2.753639,./GTA/03_images/06232.png,GTA
3.5493257,-4.4036565,1.5407262,./cityscape/leftImg8bit/test/munich/munich_000121_000019_leftImg8bit.png,cityscape
-2.8160362,5.9070215,-2.9613132,./bdd100k/seg/images/train/4012903a-ef0ce742.jpg,BDD
-0.15359391,2.8437793,2.53642,./bdd100k/seg/images/test/edec461d-dd5bbf88.jpg,BDD
2.2110677,-7.8539276,0.5980218,./cityscape/leftImg8bit/test/munich/munich_000148_000019_leftImg8bit.png,cityscape
-1.8017328,3.0217097,0.3829907,./bdd100k/seg/images/val/a922155e-5d8e82f9.jpg,BDD
-0.13097174,-2.7284565,4.052883,./cityscape/leftImg8bit/train/bremen/bremen_000173_000019_leftImg8bit.png,cityscape
-2.2454154,-2.2210205,1.2297039,./bdd100k/seg/images/val/9b656e8f-c53b0001.jpg,BDD
0.5481858,0.53463686,6.9387236,./cityscape/leftImg8bit/test/munich/munich_000071_000019_leftImg8bit.png,cityscape
5.187702,-2.7158594,4.473318,./cityscape/leftImg8bit/train/darmstadt/darmstadt_000061_000019_leftImg8bit.png,cityscape
3.6618145,1.0868918,6.30174,./bdd100k/seg/images/train/5c8bd8f8-88cebff5.jpg,BDD
2.9714386,-4.4727273,0.42499763,./cityscape/leftImg8bit/train/hanover/hanover_000000_040793_leftImg8bit.png,cityscape
3.7301383,-3.8263838,5.700904,./cityscape/leftImg8bit/train/aachen/aachen_000092_000019_leftImg8bit.png,cityscape
-0.4240737,-2.517154,6.601511,./cityscape/leftImg8bit/train/dusseldorf/dusseldorf_000032_000019_leftImg8bit.png,cityscape
5.0753074,4.383498,1.5168426,./bdd100k/seg/images/train/ba64e51b-f88ab62e.jpg,BDD
-5.3390236,2.7435114,-6.165006,./GTA/01_images/00151.png,GTA
0.32704595,5.296773,-1.3514047,./bdd100k/seg/images/train/933651d0-c44d04b1.jpg,BDD
3.3383641,-7.780931,7.983189,./bdd100k/seg/images/train/5b1d2f41-aeec0000.jpg,BDD
6.422359,0.62949586,1.0304991,./bdd100k/seg/images/val/9b970e47-359c8e97.jpg,BDD
2.4110892,-2.83897,1.4499303,./cityscape/leftImg8bit/train/cologne/cologne_000013_000019_leftImg8bit.png,cityscape
-0.06550449,-7.0353117,0.006513324,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_055414_leftImg8bit.png,cityscape
-1.2914705,-1.6813525,0.6867704,./GTA/03_images/08390.png,GTA
1.4330108,-0.4977418,5.902632,./cityscape/leftImg8bit/test/leverkusen/leverkusen_000057_000019_leftImg8bit.png,cityscape
-1.14084,3.318323,0.48173693,./GTA/03_images/07763.png,GTA
-2.9852269,2.8656695,-5.723876,./GTA/01_images/00957.png,GTA
-2.385372,8.170968,-7.4382954,./GTA/03_images/09386.png,GTA
-1.9329358,-4.206068,2.8657467,./cityscape/leftImg8bit/test/berlin/berlin_000465_000019_leftImg8bit.png,cityscape
-0.2769669,-5.535292,1.1211628,./cityscape/leftImg8bit/train/tubingen/tubingen_000012_000019_leftImg8bit.png,cityscape
2.3809106,4.047939,-1.8929524,./bdd100k/seg/images/test/f198e14e-00000000.jpg,BDD
0.72929114,-0.5669966,5.1019654,./bdd100k/seg/images/train/7571fd19-6fed0001.jpg,BDD
-0.599803,-3.2478166,-6.02435,./bdd100k/seg/images/test/da87a8bb-00000000.jpg,BDD
-4.314222,5.5794477,-3.1617823,./GTA/03_images/07465.png,GTA
3.7435694,-3.9556909,5.354882,./cityscape/leftImg8bit/train/aachen/aachen_000126_000019_leftImg8bit.png,cityscape
6.3765407,-5.22052,1.4073749,./cityscape/leftImg8bit/train/bremen/bremen_000204_000019_leftImg8bit.png,cityscape
-3.5509865,3.6883104,-9.422207,./GTA/02_images/03659.png,GTA
4.2487965,-1.5592693,3.274021,./cityscape/leftImg8bit/train/monchengladbach/monchengladbach_000001_000537_leftImg8bit.png,cityscape
-1.2137048,-3.323556,1.0363413,./bdd100k/seg/images/train/95b15293-8362e693.jpg,BDD
0.8479615,-4.5189195,-5.659818,./bdd100k/seg/images/test/f5fce005-00000025.jpg,BDD
0.69936633,-5.079719,4.381713,./cityscape/leftImg8bit/train/tubingen/tubingen_000064_000019_leftImg8bit.png,cityscape
0.87909585,0.7160542,7.4410625,./bdd100k/seg/images/train/380ec05d-83becf70.jpg,BDD
-1.3661242,-5.7584457,-0.16044499,./cityscape/leftImg8bit/train/hamburg/hamburg_000000_025986_leftImg8bit.png,cityscape
0.85247874,-5.3887997,-5.902537,./GTA/03_images/09070.png,GTA
6.3659186,-2.5688539,8.289109,./GTA/02_images/04229.png,GTA
-1.8778654,2.1345866,7.452145,./bdd100k/seg/images/val/a91b7555-00000530.jpg,BDD
1.6931651,-1.095334,2.6017482,./cityscape/leftImg8bit/train/jena/jena_000025_000019_leftImg8bit.png,cityscape
-2.5286865,-2.182761,-6.956364,./GTA/03_images/05281.png,GTA
0.21015427,4.118935,-2.0188386,./bdd100k/seg/images/test/d38edf60-00000000.jpg,BDD
-2.7522886,0.77688056,0.4131939,./bdd100k/seg/images/train/325a8deb-f6a3d569.jpg,BDD
-0.1342884,5.711423,-0.84074354,./bdd100k/seg/images/test/d0638aed-00000000.jpg,BDD
2.9282303,-1.7212397,-1.030339,./GTA/03_images/07707.png,GTA
2.4661627,3.665324,-2.147976,./GTA/03_images/09434.png,GTA
-2.958928,1.5675725,-9.238777,./GTA/02_images/03402.png,GTA
0.72247535,-3.4037142,-4.255421,./bdd100k/seg/images/train/1ed883b8-80bb388d.jpg,BDD
0.14106177,-2.2342825,-4.2966003,./GTA/03_images/08781.png,GTA
-1.015389,7.7211876,0.8011546,./bdd100k/seg/images/train/66c2c3a1-4cc41f07.jpg,BDD
0.9084701,2.9917502,-3.0204756,./bdd100k/seg/images/train/0e758b80-e99d0001.jpg,BDD
1.365439,-3.5289564,-6.9175105,./GTA/03_images/08054.png,GTA
3.402566,-2.831858,7.055851,./cityscape/leftImg8bit/test/berlin/berlin_000414_000019_leftImg8bit.png,cityscape
-2.8125677,-4.478381,3.7658527,./cityscape/leftImg8bit/val/munster/munster_000002_000019_leftImg8bit.png,cityscape
0.80580705,0.22263704,2.4404716,./cityscape/leftImg8bit/test/mainz/mainz_000000_014193_leftImg8bit.png,cityscape
6.2460394,0.23633155,1.8929802,./cityscape/leftImg8bit/train/weimar/weimar_000065_000019_leftImg8bit.png,cityscape
-5.1067314,0.73739195,-6.9820294,./GTA/03_images/05799.png,GTA
-2.8688743,2.1120548,-5.7825575,./GTA/01_images/00008.png,GTA
4.019951,-2.2465332,4.108777,./cityscape/leftImg8bit/train/ulm/ulm_000050_000019_leftImg8bit.png,cityscape
-4.1321707,2.5943112,-6.163604,./GTA/02_images/04118.png,GTA
2.634336,0.29136446,6.501634,./cityscape/leftImg8bit/val/munster/munster_000014_000019_leftImg8bit.png,cityscape
0.27263308,-8.209113,1.5838115,./cityscape/leftImg8bit/train/tubingen/tubingen_000035_000019_leftImg8bit.png,cityscape
-4.705496,3.7403038,-3.5116105,./GTA/02_images/04266.png,GTA
3.5552375,-4.196106,1.6547287,./cityscape/leftImg8bit/test/mainz/mainz_000001_005016_leftImg8bit.png,cityscape
4.1734805,-0.894611,4.9320154,./cityscape/leftImg8bit/test/munich/munich_000356_000019_leftImg8bit.png,cityscape
3.5305705,-0.20655301,-3.356608,./GTA/03_images/08687.png,GTA
-6.1472774,1.2909007,0.15325938,./bdd100k/seg/images/train/6d369981-9cdac3e4.jpg,BDD
-1.6215097,-1.8542813,4.338715,./cityscape/leftImg8bit/test/munich/munich_000230_000019_leftImg8bit.png,cityscape
6.5555563,-1.7978076,-0.5256801,./cityscape/leftImg8bit/train/weimar/weimar_000100_000019_leftImg8bit.png,cityscape
-0.9209139,3.2026908,-10.120825,./GTA/01_images/01665.png,GTA
5.4556866,0.5060479,-0.37443686,./bdd100k/seg/images/val/95e6e6b9-18d44667.jpg,BDD
2.09672,-6.889258,3.9028127,./cityscape/leftImg8bit/test/munich/munich_000157_000019_leftImg8bit.png,cityscape
1.8116693,5.406877,3.7237399,./bdd100k/seg/images/val/a91b7555-00000365.jpg,BDD
2.6269324,6.772612,2.1159217,./bdd100k/seg/images/train/0fffedae-3981da6d.jpg,BDD
1.686983,3.2233717,4.481274,./cityscape/leftImg8bit/test/bonn/bonn_000027_000019_leftImg8bit.png,cityscape
-6.0682254,6.1136394,1.2053138,./bdd100k/seg/images/train/1b1a3e8e-4cca5cfd.jpg,BDD
1.8356279,-1.2295773,-2.0974696,./bdd100k/seg/images/val/7dca6982-6971d025.jpg,BDD
-3.9809885,4.384307,2.4103708,./bdd100k/seg/images/train/2a02db81-581eafea.jpg,BDD
2.3526168,-8.676865,-1.241146,./cityscape/leftImg8bit/train/strasbourg/strasbourg_000000_031067_leftImg8bit.png,cityscape
3.2096643,-7.8574643,7.9205613,./bdd100k/seg/images/train/bd1e4e5b-2a9ffc3f.jpg,BDD
1.6367317,4.6418986,0.45206282,./bdd100k/seg/images/train/51f97d3e-858a96a7.jpg,BDD
6.420781,-4.6990643,2.1413977,./cityscape/leftImg8bit/train/tubingen/tubingen_000079_000019_leftImg8bit.png,cityscape
2.1403704,4.3379817,3.7463799,./cityscape/leftImg8bit/test/bielefeld/bielefeld_000000_050426_leftImg8bit.png,cityscape
-4.286849,6.0486584,0.92538685,./bdd100k/seg/images/test/f5fce005-00000455.jpg,BDD
-0.07147926,4.0005364,1.9049481,./GTA/03_images/09979.png,GTA
-2.9585679,-0.5367152,1.4939251,./bdd100k/seg/images/test/ef04ce5c-c4dfd5e0.jpg,BDD
0.19413455,-5.921527,-1.0359652,./bdd100k/seg/images/train/73e907e7-d3628773.jpg,BDD
0.3567691,1.6346217,5.238867,./cityscape/leftImg8bit/val/frankfurt/frankfurt_000000_018797_leftImg8bit.png,cityscape
-0.0022863485,6.33248,-1.0683255,./bdd100k/seg/images/test/cd6af452-e54a1e36.jpg,BDD
1.7873822,3.2546694,-1.68193,./bdd100k/seg/images/test/ea305bec-ed58fb37.jpg,BDD
-1.1196171,4.592148,-10.582513,./GTA/02_images/03658.png,GTA
-1.850378,1.741645,6.7073774,./cityscape/leftImg8bit/test/berlin/berlin_000055_000019_leftImg8bit.png,cityscape
3.7650912,-3.8902524,5.2155747,./cityscape/leftImg8bit/train/aachen/aachen_000097_000019_leftImg8bit.png,cityscape
5.5714417,1.2633976,1.1779649,./cityscape/leftImg8bit/test/bonn/bonn_000007_000019_leftImg8bit.png,cityscape
-4.3666315,3.5049317,-5.0161257,./GTA/02_images/04294.png,GTA
-3.6429706,2.9121366,-3.6628983,./GTA/01_images/02031.png,GTA
3.0494533,-4.047671,3.794132,./cityscape/leftImg8bit/train/bremen/bremen_000058_000019_leftImg8bit.png,cityscape
-3.3249497,2.0573728,-8.542432,./GTA/02_images/03252.png,GTA
2.13168,3.858404,2.604108,./bdd100k/seg/images/test/ce318fc1-e6dd593e.jpg,BDD
-3.5775867,5.3708987,-7.63206,./GTA/03_images/05457.png,GTA
-1.9968631,-1.8756936,-6.724196,./GTA/01_images/00984.png,GTA
-2.0555851,-1.5067631,-6.8402863,./GTA/03_images/06892.png,GTA
7.2232423,-3.8222516,1.34405,./GTA/03_images/08544.png,GTA
-2.1226864,-0.33694252,1.4650893,./bdd100k/seg/images/train/1f4b8e7d-82f7e836.jpg,BDD
-1.5393162,7.8689485,0.54375166,./bdd100k/seg/images/val/8ce85c91-eff98517.jpg,BDD
-0.73130345,3.310935,4.193563,./bdd100k/seg/images/test/f1207b48-00000000.jpg,BDD
1.0746688,-7.763587,1.0279332,./cityscape/leftImg8bit/train/jena/jena_000042_000019_leftImg8bit.png,cityscape
-3.6522639,2.2060738,-0.012850899,./bdd100k/seg/images/val/7d83710e-4697c3b2.jpg,BDD
-2.2959278,3.8276286,-4.9835286,./GTA/02_images/04792.png,GTA
-4.8038096,5.2927003,-7.357986,./GTA/03_images/05498.png,GTA
